AuthorId,AuthorName,AuthorSSN
809,95,196-64-8026.19
7534,94,488-55-8844.34
3015,62,496-75-4710.92
2176,62,905-77-6416.32
1912,70,291-12-5905.77
400,95,479-77-4115.67
557,74,145-34-8401.73
7762,55,375-45-7971.32
11000,94,759-18-8443.86
11612,74,372-46-8442.36
5464,50,579-23-6477.03
10889,71,521-93-2924.5
1368,58,252-23-8923.02
3214,78,246-68-4084.12
9075,99,309-89-8543.79
6860,86,753-12-2337.88
4682,79,828-58-6231.01
6109,94,286-17-8577.01
9629,88,991-12-7025.41
341,97,658-11-9207.47
9889,62,178-85-4093.02
639,73,691-37-8064.9
10190,85,996-81-2031.07
10138,68,674-41-6288.39
3790,62,867-53-4751.68
9179,74,707-19-8073.94
8153,90,514-17-8893.8
7271,95,145-15-8090.37
4892,84,487-63-6498.87
1119,85,453-22-1868.5
10796,78,890-95-3185.99
8612,93,439-97-7596.03
8120,94,763-88-9880.81
11315,56,631-33-2540.76
5770,69,568-48-6624.97
11542,51,728-13-8320.35
8832,70,807-77-1035.86
4100,82,195-40-7856.01
9146,90,789-43-8999.3
8685,62,926-38-7975.02
9199,96,146-24-3271.39
9773,61,759-41-7282.32
7466,88,584-33-9355.09
6035,94,350-14-7500.79
7168,60,898-37-9748.05
2041,59,619-81-8265.28
334,73,344-49-5499.48
9571,59,908-39-4911.31
11630,82,214-29-5423.63
6972,87,570-54-8344.19
11512,65,710-34-8169.8
9578,74,238-47-2901.79
11989,96,214-21-7023.84
9302,94,600-21-2958.91
4881,81,873-38-3445.83
637,81,752-70-3441.54
2708,58,577-28-7923.6
7838,61,417-24-5545.49
5243,84,267-62-9080.89
2244,70,108-73-1712.81
1246,88,319-28-7317.29
1504,93,912-51-2402.24
11005,59,169-86-7006.27
3441,69,802-60-6004.28
9863,82,213-88-4277.46
11272,87,965-87-9600.16
5639,71,892-14-9640.62
4822,67,747-34-2111.88
7001,98,290-90-6970.79
3784,96,591-82-3904
11487,84,383-91-3422.03
4655,50,333-33-9069.58
2475,63,708-80-7636.03
6754,98,732-54-1509.96
1342,83,221-47-6121
4834,81,615-54-9120.47
10210,95,254-87-1669.25
3062,75,314-54-8960.82
3255,81,325-79-3299.71
9453,92,757-24-5239.95
2426,73,298-29-8711.77
7615,66,661-33-6791.58
8555,98,980-81-5273.51
2807,83,172-40-6027.37
1469,91,978-80-9150.94
11524,75,102-46-8999
5057,52,497-33-4875.23
7108,97,897-58-3169.5
1910,80,995-12-8184.28
6876,96,444-17-7013.78
1893,99,913-83-3232.36
4012,68,528-20-7427.05
3132,99,801-29-1444.94
7878,63,758-30-1113.89
5993,72,574-69-2223.86
7903,63,289-80-6153.81
5379,50,509-14-2175.56
4310,68,353-74-6042.64
304,73,144-81-2070.08
11115,84,361-17-5593.97
4057,79,613-31-2010.06
4955,84,230-16-4168.31
6254,75,853-17-5447.12
10429,94,269-54-8789.34
675,76,123-24-6393.81
8937,56,594-46-7416.04
3601,71,254-79-7641.41
9164,78,903-71-7461.96
935,82,163-94-2020.36
9656,52,661-70-9364.66
5896,64,786-39-5554.68
5135,68,610-80-8819.37
9044,78,658-17-5600.42
11196,74,546-25-4928.93
7097,52,903-95-5258.37
1340,85,167-41-3893.53
5690,68,478-36-2500.95
4085,75,832-89-9157.07
9492,68,554-18-1195.08
3847,82,983-57-9634.68
3514,77,370-56-1907.9
10223,63,431-53-1016.76
2698,82,482-76-4033.6
11626,94,549-93-7244.28
187,98,784-58-7236.99
9759,67,744-87-7603.46
3129,80,233-34-3463.5
3404,74,349-78-1812.57
570,87,285-10-3631.67
1807,100,920-72-4460.89
7622,55,166-33-9616.13
6053,89,331-94-6246.31
7449,77,407-42-6736.1
4497,84,314-35-9238.96
6325,99,463-10-9853.66
1943,98,724-64-4796.83
789,52,626-61-9592.39
667,67,597-44-7634.98
11396,50,834-24-4613.26
2557,87,964-53-1624.43
9482,92,319-54-2312.9
8816,100,174-61-4608.37
6371,90,193-47-6577.63
11103,65,102-32-2610.3
2004,96,136-67-1964.62
1324,61,474-79-8611.77
7431,82,449-18-5612.21
8459,53,526-26-8816.99
3912,51,320-59-3272.86
9489,52,473-63-8399.77
626,68,605-67-3780.92
4937,85,583-33-1535.9
4622,73,530-50-5022.55
1906,56,179-41-1522.91
11421,86,122-58-6680.65
10632,56,144-89-3048.43
2491,64,445-64-2966.85
8499,69,702-40-3726.82
6702,54,674-31-5521.53
4816,50,865-49-5340.91
2043,57,865-87-8342.14
7885,75,342-60-2030.88
9793,96,246-90-9271.64
3004,84,720-77-1057.16
880,53,892-81-3413.6
4359,89,497-53-9786.58
2226,89,697-54-5116.53
2443,69,567-54-6173.37
8815,54,575-75-7244.23
10097,80,696-48-6299.32
9908,92,425-67-4198.21
865,81,962-11-8534.54
11766,91,239-51-5599.83
2052,81,128-16-5400.05
10547,77,243-36-6703.5
5745,95,126-39-1263.57
7083,75,106-40-2763.07
5860,91,561-44-5548.9
10782,96,532-16-5737.37
2106,75,992-28-9993.5
5807,55,375-20-2309.43
345,57,484-23-6421.01
1610,80,527-94-6553.91
2767,71,549-70-3263.94
10079,67,474-88-9174.45
4797,51,336-62-8658.24
2842,86,748-26-9914.93
3425,53,891-25-6445.36
3189,96,753-83-6348.92
1554,79,333-53-4515.13
2044,89,861-91-3066.19
5921,70,932-64-3789.87
2601,62,531-30-9035.21
6405,57,555-11-6697.22
7587,88,876-91-9182.39
8600,97,813-73-9137.01
1295,55,504-79-4126.13
4640,55,132-82-7543.63
10288,87,727-29-9350.72
2962,66,162-24-3250.69
3094,52,627-33-3558.16
6916,79,840-66-5632.79
11238,76,810-16-8708.43
8055,88,775-68-1204.66
3043,71,760-41-8891.7
8579,63,438-31-4869.5
564,62,700-72-2411.9
2335,74,234-15-3372.07
1602,51,505-36-7854.94
4085,57,731-68-4323.77
4831,68,574-60-2724.02
499,62,513-13-5350.14
2188,96,907-46-3890.02
2646,65,544-70-2843.88
9886,78,343-51-5527.89
5345,82,753-52-1391.76
5189,91,341-76-5009
9147,95,274-57-3541.47
3268,99,880-27-8601.41
4000,50,478-36-3385.16
11147,67,732-51-7902.38
2015,70,816-66-4092.83
3724,91,843-85-6877.7
8382,79,849-38-4773.25
983,57,721-75-9809.09
2462,67,449-24-9711.08
7810,66,861-67-9158.38
3728,53,445-95-4553.42
11384,99,941-17-1814.76
5354,71,545-52-2891.76
451,76,855-56-8831.75
10009,50,383-13-7238.93
3996,81,542-60-3265.57
8213,51,294-38-5284.73
11036,89,868-77-8777.68
8007,78,245-12-7614.12
955,83,859-22-7243.96
8654,58,136-12-8378.18
8025,65,531-33-1104.88
5216,82,845-34-7644.98
8470,98,691-38-1699.62
1902,83,179-42-3376.49
3071,67,250-69-3061.15
9362,51,358-33-7870.86
8729,53,469-86-8518.46
11830,54,927-38-1099.62
1733,90,996-64-8774.75
4760,65,863-10-5735.37
4823,80,153-35-3454.27
6685,64,697-88-5090.97
4825,95,707-70-4733.32
1652,91,469-53-8366.13
5885,65,692-41-4298.98
1661,80,384-84-1239.11
8214,95,453-68-9258.78
1782,84,138-70-3694.62
10105,78,401-78-1773.42
2104,71,264-33-9144.45
6951,98,629-42-1319.71
7648,68,817-63-7066.77
2858,84,411-65-9356.42
878,71,859-25-6885.23
8887,53,464-61-3303.95
7407,60,742-97-4991.49
2915,93,579-29-1461.25
1260,97,359-86-3829.94
7496,59,142-43-5527.81
8193,57,864-45-2772.55
3605,60,673-15-2820
5386,93,418-90-3631.36
10733,59,620-10-6435.9
4614,79,779-49-4742.67
5925,78,243-93-9189.17
11494,81,820-65-6775.53
9126,84,569-32-3832.55
3616,93,425-25-6667.07
1451,86,643-40-8982.55
2524,64,245-23-8476.83
8208,96,133-23-1333.51
7495,93,779-23-3610.8
9910,91,524-90-6977.82
9727,81,792-15-4766.14
9679,96,470-67-6005.8
10203,67,931-83-9709.15
6444,84,447-85-3642.63
5608,59,383-19-5509.25
3112,55,843-75-6211.42
2860,54,252-20-2830.07
5501,65,615-70-7409.46
5413,62,298-29-4960.28
2187,87,753-59-4913.62
664,78,907-22-9447.45
3934,90,443-39-1633.37
7158,70,644-17-5291.67
3093,100,499-24-3460.65
4444,52,132-48-3463.85
4907,77,503-26-4124.24
11227,71,766-32-8148.93
8962,82,467-96-8532.93
4116,53,385-16-2428.34
6290,83,728-37-4181.52
7292,78,750-37-8506.04
978,77,922-96-7439.23
994,56,480-89-4930.44
89,57,746-17-7420.98
5046,99,363-27-4790.36
9129,71,733-97-6230.57
11863,88,430-71-4010.66
10367,70,397-70-2213
8402,73,112-41-3216.66
11197,79,943-46-5285.92
7025,56,604-91-3356.37
11074,99,479-96-6878.96
669,77,329-60-4958.28
10739,87,759-24-3907.59
7746,99,524-12-4618.86
5704,90,325-27-3289.48
2724,54,709-28-2129.05
11128,73,981-18-1667.71
6873,82,988-29-4942.58
11337,56,114-76-7523.77
3203,79,627-88-9145.64
11077,97,336-19-8238.38
9478,67,124-20-8507.41
10706,98,720-61-5361.64
11463,54,565-46-2318.09
5101,74,287-67-4028.21
11262,83,114-89-7043.23
11093,74,481-51-8711.6
1051,55,524-56-4864.89
7107,98,392-49-1016.1
370,69,978-36-3854.24
2717,92,924-43-9036.77
9232,93,688-36-7234.88
2269,82,961-53-1255.77
4281,78,778-45-5204.03
10517,94,652-37-6948.45
1446,67,898-94-1880.63
3089,93,349-93-6209.41
6635,51,614-20-3616.57
10449,56,932-19-6135.77
5798,69,828-60-8427.72
3469,66,911-53-7672.91
11926,56,543-64-6302.39
8194,67,685-96-3348.73
6180,68,784-53-1276.13
1662,89,264-90-2009.82
429,51,667-38-8679.7
8930,82,317-72-9301.11
1661,87,518-23-7190.42
6378,83,702-20-8545.55
10567,52,177-87-2054.84
10144,98,343-72-5745.35
1260,76,879-26-8850.07
788,68,565-79-1537.42
5720,80,315-43-1336.67
2613,87,423-60-2771.6
2916,72,153-74-9891.75
8786,92,392-70-7564.88
8360,61,794-48-1112.39
4389,56,443-44-7870.62
3415,89,509-72-5782.46
5681,75,258-71-4401.81
6421,82,331-62-4013.92
86,69,572-57-7541.84
1275,89,441-84-8702.61
3449,68,154-78-6218.47
4745,99,110-48-9775.28
11878,85,208-57-6367.57
9035,79,974-80-4075.65
5888,80,535-34-5407.21
11426,56,214-77-5660.76
1867,71,543-76-8965.05
11752,82,462-17-4569.65
1690,85,976-23-7207.67
10781,96,709-93-2521.38
8898,82,219-34-4586.18
5563,98,834-11-8921.91
3360,58,377-96-8977.93
1625,94,150-78-2612.35
10537,80,782-87-6968.08
10344,91,349-53-4225.5
4499,93,782-53-6480.61
4910,92,583-34-3278.81
11040,54,629-66-1412.23
5676,86,907-65-7103.51
6672,59,509-33-1539.37
3337,97,852-54-4647.21
10139,76,595-35-4545.22
7103,59,476-67-9188.77
2235,84,374-61-7014.24
7357,55,241-47-5439.73
11503,81,473-51-1872.67
251,88,797-64-5706.21
175,58,475-85-9137.62
7836,96,622-47-8608.22
1228,66,248-55-5369.33
10181,76,472-62-9543.1
6189,83,161-27-2911.77
3340,60,256-77-5552.22
5142,95,418-58-8983.68
2135,72,600-23-3899.17
11886,67,828-29-7101.48
8822,58,437-97-7334.9
4473,88,428-55-6879.74
6698,76,726-79-7160.31
5373,61,144-36-1964.43
7232,76,265-25-1661.7
227,73,122-71-9164.34
10977,79,636-89-6100.26
3825,78,651-48-2228.62
6759,71,104-54-1992.89
2620,65,382-57-2783.97
3118,73,189-58-2809.6
103,74,994-70-8461.69
5934,77,445-25-6892.43
4271,88,480-60-7310.86
6366,61,518-94-7453.01
1111,100,539-41-1021.6
2112,74,994-10-2597.6
11898,60,874-64-6987.44
6759,71,613-52-8995.5
397,88,487-22-4164.08
8623,86,426-58-5108.78
2408,83,391-70-4366.31
9916,74,191-73-6707.98
1063,82,248-83-5342.02
1158,97,927-29-1608.84
411,78,874-56-7565.41
1272,83,346-32-3865.33
301,83,100-60-3541.42
6629,89,748-20-3437.56
7946,62,518-29-2618.08
7398,53,258-90-2449.64
5169,69,978-70-4413.96
5163,56,895-59-7823.21
5886,54,633-94-8347.14
165,64,287-97-8395.17
4367,76,408-86-8398.41
1850,95,622-79-6968.73
4445,57,297-78-8662.09
6257,80,675-45-5978.62
8576,65,944-45-8848.49
2669,72,777-54-3245.27
1819,71,245-91-3817.96
3095,60,827-10-7414.37
4298,57,265-32-6338.66
4373,74,142-76-5951.71
2678,58,792-75-4337.48
3638,67,792-63-9570.72
8957,83,581-24-3973.18
2163,73,981-13-9754.23
2771,59,965-68-2326.52
11286,70,884-91-7864.77
6201,64,763-62-9581.05
6488,87,573-75-3871.26
2123,91,762-80-6467.43
7311,91,108-41-3358.83
1865,66,488-76-1767.85
872,57,441-13-1395.93
8336,78,491-56-6163.22
3051,95,363-16-9718.47
5375,78,747-81-3068.67
4937,69,123-42-5397.18
6187,56,110-32-3130.67
6844,81,105-80-5163.42
11481,91,950-60-9571.23
4745,82,116-21-5778.38
8595,59,159-74-3684.99
8051,79,189-67-3659.41
2636,58,538-24-2623.51
530,96,856-71-7344.01
8364,61,968-45-2291.53
8744,59,197-80-7604.17
6786,68,429-81-9825.46
7445,92,216-33-7220.71
6145,87,795-33-5868.04
7899,92,885-69-9585.93
5517,70,532-41-9276.67
1443,99,666-71-1537.49
8928,95,475-68-4105.79
1257,98,900-92-8606.85
9498,66,481-32-2792.08
11083,74,731-21-9441.16
1393,92,148-87-8134.88
335,77,377-18-1952.86
1430,60,406-45-2194.98
1091,69,612-12-7429.16
627,97,894-90-8994.6
2970,88,171-95-2114.87
9177,65,120-34-7792.46
7345,56,318-85-5777.49
11098,70,536-50-1313.75
5858,73,297-46-2737.75
7119,78,277-49-3156.61
909,77,735-55-1991.11
9709,55,977-25-5758.83
3907,99,295-63-6441.35
1864,92,964-35-5568.35
8172,53,481-49-4454.3
5543,90,376-88-9958.82
7166,76,325-91-7767.85
6503,66,389-43-2542.34
853,60,548-60-3712.21
3773,52,284-21-7454.68
9829,62,692-85-4321.05
3730,93,807-44-1650.06
6799,91,995-23-1166.49
7347,59,197-23-3727.99
3125,50,657-78-5214.37
11698,53,795-53-4258.36
7956,100,814-73-8846.1
8952,78,609-28-3060.86
8280,59,362-90-9187.87
11243,61,212-33-9350.55
11796,88,483-62-5330.17
4259,60,596-21-8227.97
5254,83,572-74-6365.45
9732,75,391-71-7964.94
11921,96,168-94-9226.95
9293,74,648-75-2797.23
2640,86,379-83-7948.49
3225,82,891-72-8484.6
10199,97,749-22-4082.95
11884,59,836-38-8935.62
9185,100,352-44-4054.48
4231,84,709-59-2724.96
9097,87,294-97-5319.85
4200,58,202-12-2296.7
5515,79,216-70-4287.89
2958,61,529-10-1080.25
3480,78,327-64-9133.78
9692,55,861-38-1005.71
2577,61,935-32-4097.63
790,55,294-33-8120.97
3294,56,871-95-1585.34
6979,87,491-33-6998.62
7502,90,913-69-6418.51
3663,55,541-71-7133.64
8821,89,387-26-7643.17
7269,86,336-82-5019.46
8811,80,868-52-2574.81
10707,56,711-43-7576.88
11840,73,946-32-3731.26
6980,90,909-48-3177.06
3363,72,941-77-2975.47
4534,53,193-35-8087.25
547,62,605-28-2146.22
8966,76,274-94-6095.93
2343,50,417-50-6831.54
3482,87,329-28-9204.98
1386,87,539-64-4786.01
3406,92,224-79-5145.04
3330,96,483-33-1744.18
10702,53,508-20-4507.46
1844,65,893-86-3429.35
7016,93,593-22-2422.53
10251,54,265-29-4598.85
513,63,325-53-4328.97
6464,52,980-17-2298.69
5008,91,516-12-9503.88
2596,79,755-60-4756.71
3182,79,752-90-9995.74
7767,75,297-30-9140.75
10746,93,600-64-8264.69
3959,67,597-67-7515.72
8538,94,361-94-2977.51
6377,51,534-95-2554.44
10455,98,840-11-8157.39
11774,97,724-82-3440.32
9262,94,323-79-7574.72
11089,83,869-60-3959.36
76,74,901-33-2076.99
4629,77,942-44-1207.42
7439,94,771-31-4746.16
4807,89,338-25-4018.92
798,83,842-14-2426.4
7016,56,589-70-5617.31
4079,50,132-66-1557.53
4828,52,833-31-3369.93
5799,70,971-43-6450.26
2974,90,737-85-8748.72
2034,65,390-74-2035.52
9390,59,343-63-1061.69
3526,66,133-18-1922.42
8543,69,781-76-1163.22
9488,70,826-76-5940.74
2126,60,665-67-3712.79
5990,76,133-71-9210.89
10167,97,376-65-1863.5
2597,95,597-36-8624.76
3957,94,364-69-5407.78
6756,73,544-84-9918.18
9624,81,286-50-3207.66
5494,97,153-71-9899.81
10694,64,219-94-7433.26
11967,87,258-38-7984.32
4628,58,745-79-4750.12
5344,65,438-73-1794.34
109,82,664-42-1674
1260,80,899-94-9635.58
5558,68,319-80-3380.65
859,52,595-75-2764.31
6293,91,503-22-3703.05
10686,70,487-12-1998.17
3282,87,973-26-1634.41
9177,90,765-45-7792.29
11204,88,690-49-2798.59
6253,65,162-58-2522.07
220,92,264-54-6611.03
9747,60,876-27-4712.5
2403,90,414-92-8161.61
8589,62,151-83-9728.64
10340,73,242-18-8285.16
7132,78,166-45-7102.93
745,58,704-72-8104.47
10786,84,896-71-6928.94
85,80,487-17-9928.26
2487,59,769-19-9272.5
11565,60,259-21-2885.72
2261,68,690-34-1091.18
83,88,278-75-3669.61
481,58,499-76-9886.75
5204,97,850-23-9369.89
8516,96,864-36-8438.59
4865,65,979-29-2824.12
11402,81,323-80-1611.04
8360,75,940-63-2988.52
1687,66,964-54-5120.4
6241,83,303-47-9646.25
6493,96,510-39-3721.61
1029,84,997-43-5066.13
2952,63,705-34-7803.03
5861,98,865-48-7693.45
8891,79,337-49-7718.64
10861,93,951-71-3305.99
10290,80,751-32-5684.37
7364,61,359-51-5565.39
3266,58,301-68-4242.39
4758,89,849-28-3933.28
11749,87,305-59-2204.87
4845,97,420-86-2570.9
7102,53,548-93-9992.62
6692,89,801-47-2580.53
5436,82,476-34-8361.62
7544,91,304-25-7108.21
144,61,984-56-3299.73
8675,50,378-95-5199.32
10708,90,706-36-9134.19
8759,93,545-58-3738.83
11049,73,377-12-4543.26
5590,98,572-52-4567.47
2014,84,172-62-6279.71
8559,84,913-89-7424.08
11769,75,128-88-3984.04
6702,55,805-73-8726.34
4701,72,203-13-3618.38
6950,64,796-50-3410.98
4224,89,401-29-1822.17
986,66,320-17-1236.56
3672,85,307-81-1050.7
3883,74,342-46-1391.34
6722,87,883-24-3616.25
10744,52,461-66-5475.68
7145,78,552-83-2831.02
8808,67,854-52-9216.7
6426,53,260-43-3654.13
5692,83,272-20-2205.45
11952,96,298-91-5655.89
4801,100,522-79-5689.11
2102,80,882-80-3567.74
4662,64,419-11-6898.16
1711,71,237-94-5014.55
6424,72,997-43-8124.89
1210,89,493-50-1736.14
144,54,554-73-9642.63
3012,71,815-85-4345.02
8940,63,206-72-3179.45
7172,87,588-55-2471.96
6916,95,561-37-1990.16
1910,71,880-11-7092.85
1643,94,976-73-6481.82
6482,85,757-22-6277.41
2663,90,885-47-2981.71
10771,70,982-91-5550.32
7103,94,687-15-9205.16
11074,57,119-63-1873.43
7966,85,627-81-5560.81
8354,92,557-20-9671.83
3273,69,586-82-9104.63
987,61,662-76-1432.55
3667,52,648-21-3230.67
5600,67,925-43-3697.05
2283,81,840-10-4734.85
10681,90,196-55-9759.86
6839,59,830-60-9067.5
1165,78,419-83-3172.33
10765,90,921-45-9463.52
7291,63,180-29-7968.69
3449,96,410-35-5587.41
5442,87,197-20-7548.32
5980,64,159-41-3550.09
6871,97,477-40-8788.08
428,59,227-55-1405.58
2592,80,241-93-6624.11
6381,54,898-35-9147.06
5804,98,881-75-9587.48
1378,97,356-63-1982.06
780,99,593-91-6666.09
7318,83,436-48-5433.16
2025,51,600-42-8580.94
72,76,911-16-8137.93
900,98,940-58-8354
8589,88,913-54-3035.02
302,60,875-34-7910.16
3812,84,866-14-7340.61
1513,59,617-42-9126.6
3487,79,650-62-3209.31
2715,95,569-84-9188.84
10499,62,576-62-5654.6
7291,82,839-58-9424.83
5233,63,892-89-8797.12
3304,67,612-10-1344.51
6595,54,370-75-3867
1284,86,804-27-4411.5
6534,87,591-16-9175.44
6030,84,194-87-1074.23
312,75,660-96-9923.39
2670,87,619-75-7993.52
11995,63,864-56-4718.18
431,53,255-44-4872.23
3546,64,916-44-9140.54
9414,94,515-53-6762.8
10687,75,980-18-5059.41
11743,53,592-84-9705.98
8012,80,473-88-9274.8
11535,86,968-19-4311.39
1242,65,825-60-8581.76
11704,64,583-63-3685.79
9851,82,832-66-2150.12
1444,59,162-41-2871.44
400,73,125-39-3617.52
3358,72,740-52-6440.98
5983,65,419-38-5659.04
2278,74,535-48-4345.43
11642,95,554-18-1959.82
9615,88,743-50-4867.64
5671,87,860-26-8357.45
9352,54,993-68-2318.23
4763,89,604-17-4466.68
9892,83,953-27-1847.24
8314,60,602-50-4409.17
7599,52,932-72-1776.55
851,67,428-84-5142.09
1601,97,989-71-4187.78
10899,70,885-77-5501.55
10040,98,789-46-1395.89
4766,65,328-35-8255.34
9101,88,983-22-5380.81
1645,82,621-44-5555.32
8638,71,686-53-5860.32
1483,62,619-44-6510.84
2973,65,407-36-9318.51
10035,85,305-92-5504.42
9084,50,405-25-7185.25
3131,98,982-67-5061.1
10607,80,126-23-5546.6
6077,83,507-10-5727.21
6716,99,348-37-4067.76
9713,79,144-25-2296.56
9325,78,115-83-1789.03
770,97,596-48-2890.99
3303,69,793-77-9706
4761,64,906-13-1104.76
7259,73,995-59-7578.53
4033,61,137-65-1995.58
9982,75,900-57-6940.34
11265,96,676-44-2817.6
9307,94,982-18-7312.62
11524,79,430-48-3708.19
10296,94,168-33-6485.37
8120,69,188-53-2475.77
7068,89,724-58-6847.93
5519,95,457-45-9532.34
1740,62,487-16-5113.52
7905,60,762-92-7950.85
1935,55,437-89-6956.56
4928,90,894-32-7184.71
11975,56,150-47-3994.43
95,66,966-66-5838.06
3314,60,276-55-3426.28
6806,94,923-38-5487.32
11097,73,942-16-5747.83
9992,81,839-33-1974.61
8718,78,475-44-1505.28
6569,58,984-86-2533.34
8310,79,941-26-1348.43
5995,74,713-51-4194.13
11065,60,886-48-7368.68
8780,84,587-42-2706.16
6987,62,362-70-3351.03
9315,64,248-21-2827.66
10656,57,668-65-4446.66
11798,93,156-67-1699
8777,62,375-56-1495.2
10848,72,507-69-4982.77
7866,95,507-17-5969.75
1380,69,232-70-7444.63
222,91,787-24-5799.19
626,57,719-56-2361.41
2531,92,878-72-9261.23
8798,85,660-31-5477.49
8098,85,699-79-8489.19
3478,75,805-61-6828.08
11591,99,856-48-9914.47
7441,88,480-35-8155.01
3455,80,132-33-5142.3
11932,85,460-15-9652.38
3526,77,756-15-9530.74
3372,92,872-92-5190
9833,81,309-52-4575.91
953,54,633-51-5520.85
1709,88,919-29-1472.04
6589,90,280-82-9195.22
6848,54,854-28-4250.07
3920,82,328-48-8181.67
7136,82,620-95-4379.73
4802,53,786-48-5121
2833,84,155-42-5147.96
8044,64,884-65-3909.14
5409,90,906-25-6978.97
8590,83,873-57-5238.37
8412,99,148-57-3458.22
3742,63,850-41-6353.08
5383,50,989-26-1127.64
895,83,484-76-7330.73
9004,86,919-86-1377.48
8716,89,773-29-7910.29
594,75,623-22-8346.33
1645,85,306-53-1560.29
6722,70,191-81-2289.62
9829,84,555-96-2595.4
6054,63,188-14-9678.53
10332,96,331-29-4771.16
9455,86,371-80-9631.3
5962,66,843-57-1057.61
4296,90,336-85-2214.05
2884,80,199-12-8466.14
11229,63,601-85-9171.35
3918,57,296-42-5675.22
10792,93,903-68-8568.19
10250,55,148-32-2151.45
3553,85,388-84-5964.66
10363,92,495-31-7672.66
2313,51,818-50-1876.92
1040,79,761-49-4430.09
4021,97,383-24-6002.54
9818,55,923-73-3400.49
10075,60,443-39-4797.15
11243,62,569-86-9923.85
10771,73,537-82-3796.08
7281,58,338-81-1202.26
7506,99,413-28-7927.06
10360,75,331-39-8144.96
10048,61,474-40-2587.7
7835,75,251-61-2358.73
7993,93,714-13-4679.1
10196,63,919-72-4141.91
1189,55,821-83-2676.94
10916,93,348-39-2290.56
3836,95,431-50-4544.99
7513,89,442-43-8404.78
7992,71,307-16-7863.97
